3186,12744,1018;1020;1025;1030;1049;1080;1083;1092;1104;1107;1113;1118;1126;1129;1136;1137;1138;1139;
3352,13408,1018;1020;1025;1030;1049;1080;1083;1092;1104;1107;1113;1118;1126;1129;1136;1137;1138;1139;1141;
3520,14080,1018;1020;1025;1030;1049;1080;1083;1092;1104;1107;1113;1118;1126;1129;1136;1137;1138;1139;1141;1142;
3688,14752,1018;1020;1025;1030;1049;1080;1083;1092;1104;1107;1113;1118;1126;1129;1136;1137;1138;1139;1141;1142;1143;
3854,15416,1018;1020;1025;1030;1049;1080;1083;1092;1104;1107;1113;1118;1126;1129;1136;1137;1138;1139;1141;1142;1143;1144;
1049,4068,584;948;1132;1133;
227,904,
191,764,
286,1136,1135;
431,1712,1135;1149;
142,568,
9145,36528,
576,2288,1135;1149;1150;
573,904,
239,892,
5700,22672,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;
5700,22688,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;
721,2864,1135;1149;1150;1153;
9145,36512,
239,896,
866,3440,1135;1149;1150;1153;1158;
142,536,
1009,4008,1135;1149;1150;1153;1158;1161;
9145,36516,
478,1788,1160;
1889,2664,
1692,6648,
1152,4576,1135;1149;1150;1153;1158;1161;1163;
7695,10212,185;808;1940;1990;2096;2225;2301;2574;
717,2684,1160;1165;
1295,5144,1135;1149;1150;1153;1158;1161;1163;1168;
224,896,
1440,5720,1135;1149;1150;1153;1158;1161;1163;1168;1171;
134,536,
1583,6288,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;
567,892,
2010,8040,802;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;
273,1032,
226,900,
152,568,
1726,6856,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;
896,3572,843;
1869,7424,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;1181;
154,612,
374,1496,
2012,7992,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;1181;1183;
687,2372,
2155,8560,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;1181;1183;1186;
2298,9128,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;1181;1183;1186;1188;
2441,9696,1135;1149;1150;1153;1158;1161;1163;1168;1171;1173;1175;1181;1183;1186;1188;1189;
277,1032,
377,672,
5700,22700,35;148;267;381;425;485;541;567;685;692;743;785;796;818;905;940;982;1005;1100;
5985,23804,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;1156;
5985,23820,7;145;262;336;386;426;491;540;568;656;687;749;790;820;859;904;977;1008;1058;1099;
5985,23824,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;1157;
573,900,
301,1024,
228,892,
154,576,
168,672,
394,1576,1201;
959,3264,
265,900,
438,1492,
265,904,
262,896,
19638,71108,
134,536,
152,544,
337,1344,
144,544,
202,760,
5985,23836,35;148;267;381;425;485;541;567;685;692;743;785;796;818;905;940;982;1005;1100;1193;
6270,24952,7;145;262;336;386;426;491;540;568;656;687;749;790;820;859;904;977;1008;1058;1099;1195;
6270,24948,8;146;265;337;382;422;486;490;538;569;688;747;788;809;822;903;936;972;1009;1060;1089;
6270,24940,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;1156;1194;
6270,24960,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;1157;1196;
247,932,
177,672,
190,756,
262,892,
262,892,
612,2084,
133,532,
1630,6080,
1687,5740,
1860,6328,
9991,39664,
4002,5668,1993;2490;2806;3186;
256,1024,
265,900,
265,904,
190,756,
9145,36524,
9145,36512,
152,536,
784,3128,
258,1024,
6270,24968,35;148;267;381;425;485;541;567;685;692;743;785;796;818;905;940;982;1005;1100;1193;1214;
6555,26072,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;1156;1194;1217;
6555,26092,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;1157;1196;1218;
6555,26088,7;145;262;336;386;426;491;540;568;656;687;749;790;820;859;904;977;1008;1058;1099;1195;1215;
6555,26084,8;146;265;337;382;422;486;490;538;569;688;747;788;809;822;903;936;972;1009;1060;1089;1216;
496,1984,
226,764,
9191,36516,
1410,5476,
360,1296,
9182,36520,
372,1480,
1358,5428,
9182,36512,
562,2044,1213;
167,664,
818,3124,
168,672,
573,904,
394,1576,1257;
361,1424,
7125,28364,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;1157;1196;1218;1242;1268;
9182,36524,
226,900,
211,764,
6555,26100,35;148;267;381;425;485;541;567;685;692;743;785;796;818;905;940;982;1005;1100;1193;1214;1240;
6840,27220,7;145;262;336;386;426;491;540;568;656;687;749;790;820;859;904;977;1008;1058;1099;1195;1215;1243;
6840,27220,8;146;265;337;382;422;486;490;538;569;688;747;788;809;822;903;936;972;1009;1060;1089;1216;1244;
6840,27228,9;147;261;339;383;423;488;539;573;689;746;786;821;902;938;976;1006;1061;1098;1157;1196;1218;1242;
6840,27208,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;1156;1194;1217;1241;
171,672,
191,756,
171,672,
269,1064,
168,672,
504,2016,802;1274;
672,2688,802;1274;1275;
840,3360,802;1274;1275;1276;
1006,4024,802;1274;1275;1276;1277;
1174,4696,802;1274;1275;1276;1277;1278;
1342,5368,802;1274;1275;1276;1277;1278;1279;
1508,6032,802;1274;1275;1276;1277;1278;1279;1280;
1676,6704,802;1274;1275;1276;1277;1278;1279;1280;1281;
1842,7368,802;1274;1275;1276;1277;1278;1279;1280;1281;1282;
2178,8712,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;
2346,9384,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;
2512,10048,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;
2680,10720,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;
2846,11384,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;
3014,12056,802;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;
3348,13392,802;885;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;1289;
1352,1496,
5000,17872,
3516,14064,802;885;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;1289;1290;
3684,14736,802;885;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;1289;1290;1293;
4020,16080,677;802;885;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;1289;1290;1293;1294;
4186,16744,677;802;885;1177;1274;1275;1276;1277;1278;1279;1280;1281;1282;1283;1284;1285;1286;1287;1288;1289;1290;1293;1294;1295;
400,1488,
28500,19272,1942;2002;2219;2717;2789;2874;3028;3265;3416;3502;3640;3753;3887;3955;4139;4365;
166,664,
6840,27232,35;148;267;381;425;485;541;567;685;692;743;785;796;818;905;940;982;1005;1100;1193;1214;1240;1265;
7125,28352,7;145;262;336;386;426;491;540;568;656;687;749;790;820;859;904;977;1008;1058;1099;1195;1215;1243;1266;
7125,28340,6;143;264;338;387;420;489;537;572;686;735;787;819;907;937;975;992;1059;1096;1156;1194;1217;1241;1269;
5000,17868,
493,536,
5000,17868,
4731,4476,4012;4040;4128;4168;
5000,17868,
5000,17868,
5000,17872,
5000,17872,
5000,17876,
5000,17880,
5000,17884,
5000,17888,
5000,17276,
5000,17876,
5000,17876,
5000,17892,
141,536,
168,672,
235,884,
2586,10168,561;590;1127;1270;1272;
168,672,
226,904,
200,760,
1041,4164,
9145,36528,
200,760,
9145,36528,
9145,36516,
167,664,
167,664,
680,2720,
426,1688,1332;
168,672,
427,1704,1335;
168,672,
394,1576,1337;
361,1428,
191,756,
209,760,
156,568,
9145,36528,
7795,4940,
169,672,
193,756,
850,568,
2543,2540,
361,1424,
222,832,
187,704,
513,760,
3260,11340,639;658;678;696;710;770;1555;1566;1654;
171,672,
191,760,
168,672,
421,1612,
423,1616,
423,1616,
577,2200,
423,1616,
193,760,
732,2800,
200,756,
200,760,
9145,36520,
200,760,
263,904,
734,2520,1368;
732,2796,
9991,39508,
818,3124,
374,1356,
1853,7268,
1840,7360,
299,1024,
598,2052,1376;
374,1352,
897,3080,1376;1377;
1196,4104,1376;1377;1379;
1410,5480,
252,996,
9145,36520,
9145,36516,
1494,5128,1376;1377;1379;1380;
573,768,
1793,6152,1376;1377;1379;1380;1385;
1114,4312,
2092,7176,1376;1377;1379;1380;1385;1387;
2391,8200,1376;1377;1379;1380;1385;1387;1389;
2690,9228,1376;1377;1379;1380;1385;1387;1389;1390;
191,764,
2989,10256,1376;1377;1379;1380;1385;1387;1389;1390;1391;
3288,11284,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;
3882,13616,544;571;587;624;646;662;683;695;1541;1556;1567;
9991,39652,
268,1028,
3587,12312,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;
3886,13340,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;
4185,14368,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;
715,2664,
4484,15392,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;
4783,16420,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;
5082,17448,1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;
261,1036,
167,664,
191,764,
5679,19500,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;
2352,9396,
200,760,
5978,20524,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;
503,1992,
381,1524,1407;
6276,21548,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;1411;
6575,22572,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;1411;1414;
6873,23596,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;1411;1414;1415;
253,900,
7171,24620,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;1411;1414;1415;1416;
7469,25644,1066;1376;1377;1379;1380;1385;1387;1389;1390;1391;1393;1394;1398;1399;1400;1402;1403;1404;1408;1411;1414;1415;1416;1418;
435,1484,
9145,36528,
9145,36524,
1037,1532,5109;
154,612,
226,904,
256,1020,
4515,17996,
804,3080,854;1397;
8511,33936,
9145,36520,
1072,4108,854;1397;1428;
154,612,
308,1224,1432;
366,1328,1072;
876,3304,
177,672,
616,452,
1607,6160,759;854;1397;1428;1431;
185,664,
274,1036,
1874,7184,759;854;1397;1428;1431;1438;
496,884,
2142,8212,759;854;1397;1428;1431;1438;1441;
185,664,
2410,9240,759;854;1397;1428;1431;1438;1441;1443;
9145,36516,
193,756,
1323,1788,2759;
226,904,
234,896,
178,672,
226,900,
377,1488,
294,1028,
527,2072,
226,900,
259,1024,
226,904,
1354,5324,1453;
226,900,
858,3400,973;979;
441,1484,
1144,4532,973;979;1461;
252,992,
231,928,
239,904,
224,892,
168,672,
1047,4188,27;918;
1419,5676,27;918;1469;
1791,7164,27;918;1469;1470;
2163,8652,27;918;1469;1470;1471;
9419,37652,
9145,36524,
154,612,
290,1152,
9991,39688,
338,1344,1345;
9991,39688,
3411,4540,1678;3336;3554;
167,664,
302,1200,1481;
167,664,
593,2356,1481;1483;
760,3020,1481;1483;1484;
760,3020,1481;1483;1484;
200,756,
74544,295164,
226,768,
193,760,
1716,6800,22;973;979;1461;1463;
572,2268,1641;
2002,7936,22;973;979;1461;1463;1491;
1080,4308,
340,1352,
9145,36516,
2288,9068,22;973;979;1461;1463;1491;1493;
227,896,
9145,36520,
9145,36512,
2574,10204,22;973;979;1461;1463;1491;1493;1497;
340,1352,
200,760,
9145,36516,
2965,11340,22;973;979;1461;1463;1491;1493;1497;1501;
9145,36524,
193,760,
454,1816,
5075,9076,1688;1716;2093;2570;2974;3339;3519;
168,672,
3251,12472,22;973;979;1461;1463;1491;1493;1497;1501;1505;
200,760,
3537,13608,22;973;979;1461;1463;1491;1493;1497;1501;1505;1511;
200,760,
200,760,
200,756,
226,896,
200,760,
374,1484,
1965,3400,1908;2123;
374,1488,
168,672,
427,1704,1522;
200,760,
374,1484,
4135,15876,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;
1122,4456,1519;1521;
1953,3404,1677;3269;
191,760,
2018,8016,1519;1521;1525;1527;
257,1028,
389,576,
224,892,
1884,6796,638;657;676;690;707;
2818,10212,577;581;596;634;650;655;673;693;
4421,17008,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;
744,1328,3605;
9145,36524,
9145,36528,
815,3256,
2782,10216,544;571;587;624;646;662;683;695;
264,1032,
2787,10204,576;588;623;645;664;680;698;711;
3073,11340,534;570;592;613;631;651;671;684;712;
9145,36528,
230,904,
1340,5332,1517;
2868,10196,575;593;629;649;670;682;705;717;
2533,9080,583;598;633;654;672;704;716;
2258,7928,638;657;676;690;707;1534;
678,900,
3192,11348,577;581;596;634;650;655;673;693;1535;
4707,18140,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;
9145,36532,
2318,7940,639;658;678;696;710;770;
3221,11352,544;571;587;624;646;662;683;695;1541;
3237,11336,576;588;623;645;664;680;698;711;1543;
3523,12476,534;570;592;613;631;651;671;684;712;1544;
226,904,
4993,19276,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;
2918,10212,583;598;633;654;672;704;716;1549;
3253,11332,575;593;629;649;670;682;705;717;1548;
2681,9060,638;657;676;690;707;1534;1550;
3615,12484,577;581;596;634;650;655;673;693;1535;1552;
3592,12472,576;588;623;645;664;680;698;711;1543;1557;
2688,9072,639;658;678;696;710;770;1555;
3596,12484,544;571;587;624;646;662;683;695;1541;1556;
5299,20408,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;
5849,21540,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;
636,2536,
6234,22676,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;
76767,296060,1488;
235,944,
168,672,
9991,39424,
226,904,
3878,13608,534;570;592;613;631;651;671;684;712;1544;1558;
6520,23812,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;1571;
11778,15668,
6806,24944,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;1571;1578;
200,760,
7313,26076,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;1571;1578;1580;
145,576,
230,900,
7992,27208,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;1571;1578;1580;1582;
512,1996,
168,672,
2221,8884,
374,1492,
168,672,
136,544,
372,1488,
9145,36532,
190,760,
168,672,
8278,28340,22;973;974;979;1461;1463;1491;1493;1497;1501;1505;1511;1513;1526;1536;1553;1560;1568;1569;1571;1578;1580;1582;1585;
286,1132,
286,1132,
286,1136,
286,1132,
286,1132,
286,1132,
110,440,
198,792,
572,2264,1600;
572,2264,1597;
9145,36520,
733,1028,
572,2264,1601;
193,768,
9145,36512,
193,768,
200,752,
193,768,
573,900,
668,2652,
338,1352,
136,544,
224,896,
168,672,
226,904,
190,756,
250,992,
520,2076,
850,568,
9145,36524,
226,900,
166,664,
224,892,
9991,39684,
190,756,
213,764,
3589,12464,575;593;629;649;670;682;705;717;1548;1562;
3254,11344,583;598;633;654;672;704;716;1549;1561;
3958,13620,577;581;596;634;650;655;673;693;1535;1552;1564;
858,3400,1600;1605;
3024,10196,638;657;676;690;707;1534;1550;1563;
185,664,
858,3400,1601;1609;
9145,36524,
286,1136,
1144,4536,1601;1609;1639;
9145,36528,
1430,5668,1601;1609;1639;1642;
1716,6800,1601;1609;1639;1642;1644;
9145,36520,
9145,36516,
572,2272,1698;
2002,7932,1601;1609;1639;1642;1644;1645;
2288,9064,1601;1609;1639;1642;1644;1645;1649;
9145,36524,
9145,36520,
226,900,
2974,10208,639;658;678;696;710;770;1555;1566;
4164,14740,534;570;592;613;631;651;671;684;712;1544;1558;1577;
3878,13608,576;588;623;645;664;680;698;711;1543;1557;1565;
3574,12480,583;598;633;654;672;704;716;1549;1561;1634;
3907,13596,575;593;629;649;670;682;705;717;1548;1562;1633;
485,1940,
3352,11332,638;657;676;690;707;1534;1550;1563;1637;
4286,14752,577;581;596;634;650;655;673;693;1535;1552;1564;1635;
111,440,
1868,904,
111,440,
2647,10200,1601;1609;1639;1642;1644;1645;1649;1650;
406,1608,
226,904,
4985,5680,2351;3068;3224;3376;
226,900,
224,892,
224,892,
235,904,
374,1488,
340,1348,
932,3720,
235,904,
286,1132,
286,1136,
286,1132,
4504,16316,
700,2540,
225,764,
286,1132,
286,1132,
185,680,
168,672,
452,1800,1669;
286,1136,
286,1136,
286,1132,
286,1132,
286,1136,
286,1136,
286,1136,
4454,15880,544;571;587;624;646;662;683;695;1395;1541;1556;1567;1841;
286,1132,
834,1336,1733;
286,1136,
286,1136,
286,1136,
286,1136,
286,1136,
572,2264,1684;
2298,9172,
572,2272,1689;
572,2268,1692;
572,2268,1693;
572,2264,1696;
498,664,
3634,12464,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;
1800,2392,3152;
572,2268,1702;
572,2268,1690;
572,2264,1691;
368,1472,1686;
621,2272,1688;
285,1136,
9145,36516,
200,760,
200,756,
424,1700,768;
676,900,
654,864,
518,764,
1290,908,
678,904,
782,1388,
850,724,
1406,4536,2239;2580;2808;
406,552,
7724,6084,
2011,2520,
439,664,
573,900,
503,892,
1250,1760,
371,664,
8070,10912,
1005,672,
678,892,
5424,8788,
548,880,
3411,4532,2624;3353;3894;
2620,4528,2054;2180;2365;
678,900,
377,672,
377,672,
371,664,
22140,22104,
758,896,
573,900,
582,1036,
4674,6196,
2400,2400,
377,672,
377,672,
2068,3352,1697;1733;2360;2623;
684,2264,1825;
503,892,
1005,672,
2898,3716,
19977,26876,
373,664,
850,568,
978,756,
678,892,
646,664,
678,764,
361,1136,
678,768,
678,896,
678,904,
678,900,
524,864,
5650,7212,1779;2681;3077;3173;3865;4242;4251;
371,660,
678,760,
1122,1488,
678,904,
50000,4436,
400,672,
1005,672,
10090,14864,
271,904,
4015,3208,
678,892,
452,800,
678,900,
678,904,
9576,19088,
2300,3988,
406,676,
617,1156,
678,892,
678,900,
2584,1728,
748,1488,
248,668,
1569,2792,
748,1316,
678,904,
564,888,
524,856,
678,756,
1146,1804,3686;
1499,1132,
4674,6084,
4591,15868,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;1710;1972;2255;
1493,2076,
342,1136,
342,1136,
1487,2184,
342,1132,
839,672,
1122,1484,
855,1132,
855,1132,
855,1132,
678,900,
595,832,
356,1132,
342,1132,
342,1132,
342,1132,
342,1132,
342,1136,
2820,3400,2950;2991;
342,1136,
301,1128,
301,1132,
301,1132,
301,1136,
587,2272,1701;
873,3396,1597;1606;
873,3400,1696;1708;
873,3404,1492;1641;
873,3408,1648;1698;
301,1132,
301,1136,
1159,4532,1600;1605;1636;
4168,14748,544;571;587;624;646;662;683;695;1395;1541;1556;1567;
1003,3404,1998;2310;
855,1136,
1122,1496,
501,664,
678,904,
1122,1496,
678,896,
1122,1488,
301,1132,
573,904,
1315,2244,1849;
1100,2064,
678,896,
1014,1488,
4424,5672,2242;2801;3038;3417;
575,1024,
1098,840,
4542,6076,
477,672,
1566,2080,
1487,2164,
573,900,
1119,1476,
678,896,
800,664,
573,904,
375,672,
678,904,
501,896,
1896,2672,
830,664,
1120,896,
380,576,
678,896,
1225,896,
1225,896,
678,892,
573,904,
343,612,
3219,4440,
567,892,
477,672,
1710,5668,1758;1825;1992;2077;
1566,2080,
500,756,
11778,15660,
1122,1496,
992,1396,
676,900,
552,664,
1122,1496,
678,760,
1122,1484,
573,904,
524,864,
1499,1132,
573,904,
850,568,
573,900,
9600,10204,2936;2994;3134;3291;3368;3491;3527;3636;
655,1132,
655,1132,
655,1132,
655,1132,
655,1132,
655,1132,
655,1132,
655,1132,
1800,2396,4052;
655,1136,
655,1136,
324,580,
1346,900,
678,900,
1526,1020,
1253,896,
678,896,
800,896,
2742,4036,
1455,2084,
567,896,
373,664,
7563,7156,1306;4012;4040;4128;4132;4168;4214;
567,896,
1499,1136,
2125,2520,
1122,1356,
1008,1484,
1710,2272,1843;
367,568,
678,892,
573,900,
573,904,
1764,1180,
1077,756,
1140,1132,
1122,1492,
478,896,
1710,2268,808;
1710,2268,1817;
1140,1132,
1140,1136,
758,1344,
226,768,
1710,2268,1816;
4164,14740,576;588;623;645;664;680;698;711;1543;1557;1565;1656;
4450,15872,534;570;592;613;631;651;671;684;712;1544;1558;1577;1655;
1140,1136,
14535,19280,292;1818;2087;2287;2569;2768;2959;3191;3349;3435;3468;3713;3918;4081;4456;4548;
301,1136,
873,3400,1684;1703;
712,2264,1821;
676,536,
1579,1936,
573,768,
567,896,
781,1392,
764,752,
342,1136,
301,1132,
301,1132,
301,1136,
1356,1808,4129;
684,2268,1828;
684,2264,1822;
684,2268,1810;
684,2264,1824;
684,2264,1813;
587,2268,1602;
873,3404,1692;1706;
3935,13596,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;1710;
678,896,
567,892,
301,1132,
301,1136,
301,1136,
684,2268,1823;
684,2272,1811;
587,2268,1700;
587,2272,1699;
452,900,
678,900,
676,900,
830,664,
215,664,
839,1492,
1499,1132,
1026,3400,1813;1969;
2565,3404,808;1940;
2565,3404,1817;1941;
1026,3396,1758;1825;
301,1136,
1026,3396,1822;1966;
1026,3404,1811;1979;
567,892,
301,1132,
301,1136,
301,1136,
684,2272,1826;
587,2268,1694;
3420,3400,1942;2219;
2565,3404,1816;1946;
873,3400,1702;1712;
3860,13616,583;598;633;654;672;704;716;1549;1561;1634;1657;
4193,14728,575;593;629;649;670;682;705;717;1548;1562;1633;1658;
2565,3408,1843;1930;
1499,1132,
575,1024,
573,904,
873,3404,1690;1713;
873,3408,1689;1705;
301,1132,
301,1132,
301,1136,
301,1132,
301,1132,
377,672,
900,768,
830,664,
678,756,
678,896,
678,904,
573,900,
573,900,
377,672,
2796,3128,
1000,992,
305,452,
678,896,
573,904,
850,568,
993,664,
567,896,
1566,2076,
1008,1480,
564,888,
11778,15652,
573,904,
1014,1492,
1008,1484,
299,536,
648,900,
567,896,
9399,16664,
377,672,
1700,2624,1802;2037;
678,904,
452,900,
1014,1492,
655,1132,
655,1132,
655,1132,
655,1132,
655,1136,
655,1136,
1014,1492,
1340,4532,1963;2263;2493;
655,1132,
655,1132,
655,1132,
372,664,
655,1132,
678,768,
676,904,
573,904,
850,568,
2718,2212,
567,896,
2998,2268,1806;
1026,3400,1823;1978;
1026,3400,1810;1967;
1026,3400,1824;1968;
3420,4540,1817;1941;1991;
1368,4532,1813;1969;1989;
1368,4528,1822;1966;1994;
1368,4532,1758;1825;1992;
675,900,
2337,3260,
507,900,
302,1132,
302,1132,
302,1132,
302,1136,
302,1136,
286,1136,
1710,2268,1818;
606,2264,1829;
606,2268,1850;
1026,3404,1828;1965;
874,3400,1691;1714;
727,1024,
923,3408,1688;1716;
874,3404,1693;1707;
3420,4540,1816;1946;2003;
3420,4540,808;1940;1990;
3420,4544,1843;1930;2007;
682,1136,
524,864,
1368,4536,1811;1979;1995;
1178,4536,1696;1708;1835;
1464,5664,1600;1605;1636;1840;
3638,12464,638;657;676;690;707;1534;1550;1563;1637;1660;
4572,15884,577;581;596;634;650;655;673;693;1535;1552;1564;1635;1661;
678,904,
678,892,
850,568,
1159,1996,
496,904,
678,892,
678,892,
648,892,
1896,2672,
605,892,
1310,2264,1905;
1310,2264,1909;
1310,2272,1912;
1310,2268,1907;
1310,2272,1911;
1310,2268,1903;
1310,2268,1906;
1310,2268,1902;
1310,2264,1908;
1310,2268,1904;
1455,2084,
1600,1612,
1549,1036,
1196,800,
1008,1484,
678,1028,
573,900,
567,892,
986,1756,
2772,3844,
573,900,
306,568,
678,756,
1008,1480,
1005,672,
1005,672,
515,760,
567,896,
377,672,
990,1032,
2590,1036,
836,1488,
993,664,
4271,2856,
319,568,
2998,2268,1897;
1008,1488,
678,892,
1566,2072,
5551,19272,534;570;592;613;631;651;671;684;712;1111;1544;1558;1577;1655;1948;2256;
1215,968,
1053,1544,
567,892,
573,904,
336,672,
332,664,
516,1032,
1122,1348,
501,664,
573,900,
336,672,
516,1032,
516,1032,
7400,1480,
678,892,
1014,1488,
717,992,
516,1032,
1310,2264,2053;
1310,2264,2052;
669,2264,2236;
1310,2268,2063;
1310,2268,2051;
573,900,
1310,2264,2059;
1310,2264,2054;
1310,2268,2056;
1310,2268,2060;
1310,2268,2061;
678,900,
1310,2272,2055;
4000,3112,
2135,2356,
377,672,
371,664,
678,904,
2094,1400,
678,892,
678,900,
573,904,
678,900,
676,900,
373,664,
900,900,
678,896,
676,900,
850,568,
573,760,
678,900,
1122,1496,
1694,1668,2203;
2710,2436,2203;2205;
993,664,
573,904,
678,896,
654,756,
678,900,
1122,1492,
567,896,
1250,1360,
2430,3220,
708,1044,
1368,4536,1810;1967;2072;
377,672,
2280,2264,1942;
2280,2264,1937;
2280,2268,1949;
1368,4536,1824;1968;2073;
1368,4536,1823;1978;2071;
4275,5672,1816;1946;2003;2095;
4275,5672,808;1940;1990;2096;
4275,5676,1817;1941;1991;2074;
1710,5660,1822;1966;1994;2076;
1710,5672,1811;1979;1995;2100;
1710,5668,1813;1969;1989;2075;
2998,2268,1988;
1026,3408,1826;2000;
611,2268,2013;
4450,15876,576;588;623;645;664;680;698;711;1543;1557;1565;1656;1947;
678,764,
603,764,
303,1132,
303,1132,
303,1132,
303,1132,
303,1136,
303,1136,
303,1136,
2280,2268,1943;
584,1132,
608,2268,2015;
608,2264,1830;
608,2272,1977;
1512,3532,3008;3037;4397;
894,3404,1701;1833;
894,3408,1699;1981;
894,3404,1602;1970;
1180,4540,1648;1698;1837;
1180,4536,1492;1641;1836;
3546,12476,639;658;678;696;710;770;1353;1555;1566;1654;
4242,14732,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;1710;1972;
4736,17008,534;570;592;613;631;651;671;684;712;1544;1558;1577;1655;1948;
1853,2260,4050;
678,768,
573,900,
4750,760,
303,1132,
608,2264,1831;
608,2268,1963;
608,2268,1997;
648,856,
678,756,
608,2264,1961;
608,2264,2014;
608,2268,1975;
608,2268,2017;
894,3400,1700;1980;
4275,5676,1843;1930;2007;2097;
372,664,
1292,1336,1767;
611,2268,1832;
611,2264,1838;
611,2268,1976;
611,2272,1999;
611,2272,1951;
611,2268,2016;
611,2272,1839;
610,2268,2084;
610,2268,2083;
610,2272,2085;
572,2272,2086;
4497,3404,1806;2070;
2565,3400,1818;2087;
1368,4536,1828;1965;2090;
1183,4536,1702;1712;2004;
1710,5672,1824;1968;2073;2222;
1710,5672,1810;1967;2072;2217;
4146,14748,583;598;633;654;672;704;716;1549;1561;1634;1657;2005;
4479,15860,575;593;629;649;670;682;705;717;1548;1562;1633;1658;2006;
573,760,
3420,3404,1949;2221;
